#NOTES: 
#All Castle doors and gates are found in the castledoor.sql
#All thrones and signs are found in the staticobject.csv
#To make a door unlockable through the unlock skill, add true to the end of the string
#Table Description:
#name;static_object_id;posx;posy;posz;pos_minx;pos_miny;pos_minz;pos_maxx;pos_maxy;pos_maxz;hp;physical_defence;magic_defence;unlockable

# Aden - Clan Halls
Mausoleum_Gate003;25150046;174246;-86036;-5108;0;0;0;0;0;0;158250;644;518;False
Gate_of_Errors;25150066;173679;-80553;-5108;0;0;0;0;0;0;158250;644;518;False
Gate_of_Errors;25150067;173576;-81065;-5108;0;0;0;0;0;0;158250;644;518;False
Gate_of_Errors;25150068;173406;-81771;-5108;0;0;0;0;0;0;158250;644;518;False
Gate_of_Errors;25150069;173530;-82434;-5108;0;0;0;0;0;0;158250;644;518;False
Gate_of_Errors;25150070;173668;-83011;-5108;0;0;0;0;0;0;158250;644;518;False
Gate_of_Errors;25150061;174463;-83048;-5108;0;0;0;0;0;0;158250;644;518;False
Gate_of_Errors;25150062;174591;-82474;-5108;0;0;0;0;0;0;158250;644;518;False
Gate_of_Errors;25150063;174735;-81819;-5108;0;0;0;0;0;0;158250;644;518;False
Gate_of_Errors;25150064;174613;-81138;-5108;0;0;0;0;0;0;158250;644;518;False
Gate_of_Errors;25150065;174464;-80564;-5108;0;0;0;0;0;0;158250;644;518;False

#All Fort Post's Interlude!

#Gate_of_Fort_Out_post1

Gate_of_fort_001;23170001;112351;-16980;-997;0;0;0;0;0;0;158250;644;518;False
Gate_of_fort_002;23170002;109789;-15915;-968;0;0;0;0;0;0;158250;644;518;False
Gate_of_fort_003;23170003;109940;-15912;-968;0;0;0;0;0;0;158250;644;518;False
Gate_of_fort_004;23170004;111295;-15745;-995;0;0;0;0;0;0;158250;644;518;False
Gate_of_fort_005;23170005;111434;-15751;-995;0;0;0;0;0;0;158250;644;518;False
Gate_of_fort_006;23170006;109581;-14427;-997;0;0;0;0;0;0;158250;644;518;False
Gate_of_fort_007;23170007;109570;-14279;-997;0;0;0;0;0;0;158250;644;518;False
Gate_of_fort_008;23170008;111299;-14561;-995;0;0;0;0;0;0;158250;644;518;False
Gate_of_fort_009;23170009;111439;-14552;-995;0;0;0;0;0;0;158250;644;518;False
Gate_of_fort_010;23170010;113495;-14827;-960;0;0;0;0;0;0;158250;644;518;False
Gate_of_fort_011;23170011;113496;-14675;-960;0;0;0;0;0;0;158250;644;518;False
Gate_of_fort_012;23170012;110343;-13547;-997;0;0;0;0;0;0;158250;644;518;False

#Gate_of_Fort_dwarf

Gate_of_fort_013;23130001;107480;-140527;-2960;0;0;0;0;0;0;158250;644;518;False
Gate_of_fort_014;23130002;108904;-141115;-2957;0;0;0;0;0;0;158250;644;518;False
Gate_of_fort_015;23130003;108933;-140978;-2957;0;0;0;0;0;0;158250;644;518;False
Gate_of_fort_016;23130004;110035;-141466;-2957;0;0;0;0;0;0;158250;644;518;False
Gate_of_fort_017;23130005;110082;-141331;-2957;0;0;0;0;0;0;158250;644;518;False
Gate_of_fort_018;23130006;111436;-141717;-2961;0;0;0;0;0;0;158250;644;518;False
Gate_of_fort_019;23130007;110210;-139992;-2931;0;0;0;0;0;0;158250;644;518;False
Gate_of_fort_020;23130008;110245;-139863;-2931;0;0;0;0;0;0;158250;644;518;False

#Gate_of_Fort_Valley_of_Silence

Gate_of_fort_021;22150001;72495;-96497;-1431;0;0;0;0;0;0;158250;644;518;False
Gate_of_fort_022;22150002;71877;-95295;-1428;0;0;0;0;0;0;158250;644;518;False
Gate_of_fort_023;22150003;71991;-95347;-1428;0;0;0;0;0;0;158250;644;518;False
Gate_of_fort_024;22150004;70849;-94266;-1401;0;0;0;0;0;0;158250;644;518;False
Gate_of_fort_025;22150005;70906;-94139;-1401;0;0;0;0;0;0;158250;644;518;False
Gate_of_fort_026;22150006;72335;-94184;-1428;0;0;0;0;0;0;158250;644;518;False
Gate_of_fort_027;22150007;72457;-94244;-1428;0;0;0;0;0;0;158250;644;518;False
Gate_of_fort_028;22150008;71786;-92914;-1431;0;0;0;0;0;0;158250;644;518;False

#Gate_of_Fort_Swamp_of_Screams1

Gate_of_fort_029;22160001;68833;-63561;-2788;0;0;0;0;0;0;158250;644;518;False
Gate_of_fort_030;22160002;68648;-62604;-2786;0;0;0;0;0;0;158250;644;518;False
Gate_of_fort_031;22160003;68697;-62465;-2786;0;0;0;0;0;0;158250;644;518;False
Gate_of_fort_032;22160004;69539;-61954;-2788;0;0;0;0;0;0;158250;644;518;False
Gate_of_fort_033;22160005;69661;-62014;-2788;0;0;0;0;0;0;158250;644;518;False
Gate_of_fort_034;22160006;67852;-61152;-2751;0;0;0;0;0;0;158250;644;518;False
Gate_of_fort_035;22160007;67995;-61201;-2751;0;0;0;0;0;0;158250;644;518;False
Gate_of_fort_036;22160008;70007;-60848;-2786;0;0;0;0;0;0;158250;644;518;False
Gate_of_fort_037;22160009;70130;-60904;-2786;0;0;0;0;0;0;158250;644;518;False
Gate_of_fort_038;22160010;71445;-61691;-2759;0;0;0;0;0;0;158250;644;518;False
Gate_of_fort_039;22160011;71576;-61744;-2759;0;0;0;0;0;0;158250;644;518;False
Gate_of_fort_040;22160012;70691;-59115;-2788;0;0;0;0;0;0;158250;644;518;False

#Gate_of_Fort_Swamp_of_Screams2

Gate_of_fort_041;23160001;99138;-56376;-647;0;0;0;0;0;0;158250;644;518;False
Gate_of_fort_042;23160002;100617;-56738;-618;0;0;0;0;0;0;158250;644;518;False
Gate_of_fort_043;23160003;100763;-56734;-618;0;0;0;0;0;0;158250;644;518;False
Gate_of_fort_044;23160004;100129;-55395;-645;0;0;0;0;0;0;158250;644;518;False
Gate_of_fort_045;23160005;100112;-55259;-645;0;0;0;0;0;0;158250;644;518;False
Gate_of_fort_046;23160006;101307;-55393;-645;0;0;0;0;0;0;158250;644;518;False
Gate_of_fort_047;23160007;101324;-55268;-645;0;0;0;0;0;0;158250;644;518;False
Gate_of_fort_048;23160008;102179;-54353;-648;0;0;0;0;0;0;158250;644;518;False

#Gate_of_Fort_Gods_Falls

Gate_of_fort_049;22180001;74192;2796;-3047;0;0;0;0;0;0;158250;644;518;False
Gate_of_fort_050;22180002;73179;3767;-3045;0;0;0;0;0;0;158250;644;518;False
Gate_of_fort_051;22180003;73287;3866;-3045;0;0;0;0;0;0;158250;644;518;False
Gate_of_fort_052;22180004;72429;4689;-3045;0;0;0;0;0;0;158250;644;518;False
Gate_of_fort_053;22180005;72533;4783;-3045;0;0;0;0;0;0;158250;644;518;False
Gate_of_fort_054;22180006;74143;4897;-3018;0;0;0;0;0;0;158250;644;518;False
Gate_of_fort_055;22180007;74256;4991;-3018;0;0;0;0;0;0;158250;644;518;False
Gate_of_fort_056;22180008;71591;5954;-3047;0;0;0;0;0;0;158250;644;518;False

#Gate_of_Fort_Forsaken_Plains

Gate_of_fort_057;25190001;189916;37058;-3412;0;0;0;0;0;0;158250;644;518;False
Gate_of_fort_058;25190002;190651;38120;-3412;0;0;0;0;0;0;158250;644;518;False
Gate_of_fort_059;25190003;190628;38275;-3412;0;0;0;0;0;0;158250;644;518;False
Gate_of_fort_060;25190004;188078;39292;-3383;0;0;0;0;0;0;158250;644;518;False
Gate_of_fort_061;25190005;188229;39289;-3383;0;0;0;0;0;0;158250;644;518;False
Gate_of_fort_062;25190006;189856;39151;-3410;0;0;0;0;0;0;158250;644;518;False
Gate_of_fort_063;25190007;189996;39141;-3410;0;0;0;0;0;0;158250;644;518;False
Gate_of_fort_064;25190008;189865;40338;-3410;0;0;0;0;0;0;158250;644;518;False
Gate_of_fort_065;25190009;190006;40334;-3410;0;0;0;0;0;0;158250;644;518;False
Gate_of_fort_066;25190010;191424;39732;-3369;0;0;0;0;0;0;158250;644;518;False
Gate_of_fort_067;25190011;191425;39883;-3369;0;0;0;0;0;0;158250;644;518;False
Gate_of_fort_068;25190012;189907;41987;-3411;0;0;0;0;0;0;158250;644;518;False

#Gate_of_Fort_Narsell_Lake

Gate_of_fort_069;24190005;153305;56724;-3257;0;0;0;0;0;0;158250;644;518;False
Gate_of_fort_070;24190006;154393;55629;-3254;0;0;0;0;0;0;158250;644;518;False
Gate_of_fort_071;24190007;154484;55740;-3254;0;0;0;0;0;0;158250;644;518;False
Gate_of_fort_072;24190008;155311;54866;-3254;0;0;0;0;0;0;158250;644;518;False
Gate_of_fort_073;24190009;155405;54982;-3254;0;0;0;0;0;0;158250;644;518;False
Gate_of_fort_074;24190010;156502;54110;-3256;0;0;0;0;0;0;158250;644;518;False
Gate_of_fort_075;24190011;156032;56161;-3227;0;0;0;0;0;0;158250;644;518;False
Gate_of_fort_076;24190012;156127;56280;-3227;0;0;0;0;0;0;158250;644;518;False

#Gate_of_Fort_Devotion

Gate_of_fort_077;18200001;-54237;89572;-2824;0;0;0;0;0;0;158250;644;518;False
Gate_of_fort_078;18200002;-53305;90623;-2821;0;0;0;0;0;0;158250;644;518;False
Gate_of_fort_079;18200003;-53158;90623;-2821;0;0;0;0;0;0;158250;644;518;False
Gate_of_fort_080;18200004;-51507;90263;-2823;0;0;0;0;0;0;158250;644;518;False
Gate_of_fort_081;18200005;-51505;90413;-2823;0;0;0;0;0;0;158250;644;518;False
Gate_of_fort_082;18200006;-55129;91778;-2795;0;0;0;0;0;0;158250;644;518;False
Gate_of_fort_083;18200007;-55135;91927;-2795;0;0;0;0;0;0;158250;644;518;False
Gate_of_fort_084;18200008;-51148;91966;-2779;0;0;0;0;0;0;158250;644;518;False
Gate_of_fort_085;18200009;-51251;92074;-2779;0;0;0;0;0;0;158250;644;518;False
Gate_of_fort_086;18200010;-52265;92992;-2823;0;0;0;0;0;0;158250;644;518;False
Gate_of_fort_087;18200011;-53299;91817;-2821;0;0;0;0;0;0;158250;644;518;False
Gate_of_fort_088;18200012;-53157;91815;-2821;0;0;0;0;0;0;158250;644;518;False

#Gate_of_Fort_Cruma_Tower

Gate_of_fort_089;20200001;12496;93487;-3429;0;0;0;0;0;0;158250;644;518;False
Gate_of_fort_090;20200002;11467;94385;-3426;0;0;0;0;0;0;158250;644;518;False
Gate_of_fort_091;20200003;11605;94374;-3426;0;0;0;0;0;0;158250;644;518;False
Gate_of_fort_092;20200004;10126;94940;-3399;0;0;0;0;0;0;158250;644;518;False
Gate_of_fort_093;20200005;10124;95088;-3399;0;0;0;0;0;0;158250;644;518;False
Gate_of_fort_094;20200006;11466;95581;-3426;0;0;0;0;0;0;158250;644;518;False
Gate_of_fort_095;20200007;11610;95585;-3426;0;0;0;0;0;0;158250;644;518;False
Gate_of_fort_096;20200008;10476;96573;-3429;0;0;0;0;0;0;158250;644;518;False

#Gate_of_Fort_Lizardmen

Gate_of_fort_097;22200001;78083;89319;-2887;0;0;0;0;0;0;158250;644;518;False
Gate_of_fort_098;22200002;80525;89335;-2852;0;0;0;0;0;0;158250;644;518;False
Gate_of_fort_099;22200003;80659;89397;-2852;0;0;0;0;0;0;158250;644;518;False
Gate_of_fort_100;22200004;78681;90832;-2884;0;0;0;0;0;0;158250;644;518;False
Gate_of_fort_101;22200005;78749;90703;-2884;0;0;0;0;0;0;158250;644;518;False
Gate_of_fort_102;22200006;79730;91391;-2884;0;0;0;0;0;0;158250;644;518;False
Gate_of_fort_103;22200007;79800;91263;-2884;0;0;0;0;0;0;158250;644;518;False
Gate_of_fort_104;22200008;77811;92074;-2860;0;0;0;0;0;0;158250;644;518;False
Gate_of_fort_105;22200009;77885;91944;-2860;0;0;0;0;0;0;158250;644;518;False
Gate_of_fort_106;22200010;79044;92969;-2888;0;0;0;0;0;0;158250;644;518;False
Gate_of_fort_107;22200011;79149;93043;-2887;0;0;0;0;0;0;158250;644;518;False
Gate_of_fort_108;22200012;80174;92709;-2887;0;0;0;0;0;0;158250;644;518;False

#Gate_of_Fort_Hunters

Gate_of_fort_109;23200001;124219;93477;-2145;0;0;0;0;0;0;158250;644;518;False
Gate_of_fort_110;23200002;125173;94545;-2140;0;0;0;0;0;0;158250;644;518;False
Gate_of_fort_111;23200003;125308;94545;-2140;0;0;0;0;0;0;158250;644;518;False
Gate_of_fort_112;23200004;126977;94174;-2142;0;0;0;0;0;0;158250;644;518;False
Gate_of_fort_113;23200005;126970;94320;-2142;0;0;0;0;0;0;158250;644;518;False
Gate_of_fort_114;23200006;123350;95690;-2114;0;0;0;0;0;0;158250;644;518;False
Gate_of_fort_115;23200007;123350;95841;-2144;0;0;0;0;0;0;158250;644;518;False
Gate_of_fort_116;23200008;125170;95723;-2140;0;0;0;0;0;0;158250;644;518;False
Gate_of_fort_117;23200009;125315;95730;-2140;0;0;0;0;0;0;158250;644;518;False
Gate_of_fort_118;23200010;127226;95985;-2098;0;0;0;0;0;0;158250;644;518;False
Gate_of_fort_119;23200011;127333;95879;-2098;0;0;0;0;0;0;158250;644;518;False
Gate_of_fort_120;23200012;126188;96919;-2144;0;0;0;0;0;0;158250;644;518;False

#Gate_of_Fort_Dragon_Valley

Gate_of_fort_121;23210001;126057;120664;-2588;0;0;0;0;0;0;158250;644;518;False
Gate_of_fort_122;23210002;126765;121740;-2585;0;0;0;0;0;0;158250;644;518;False
Gate_of_fort_123;23210003;126771;121875;-2585;0;0;0;0;0;0;158250;644;518;False
Gate_of_fort_124;23210004;124227;122892;-2557;0;0;0;0;0;0;158250;644;518;False
Gate_of_fort_125;23210005;124378;122890;-2557;0;0;0;0;0;0;158250;644;518;False
Gate_of_fort_126;23210006;126011;122742;-2585;0;0;0;0;0;0;158250;644;518;False
Gate_of_fort_127;23210007;126150;122744;-2585;0;0;0;0;0;0;158250;644;518;False
Gate_of_fort_128;23210008;127572;123336;-2543;0;0;0;0;0;0;158250;644;518;False
Gate_of_fort_129;23210009;127571;123487;-2543;0;0;0;0;0;0;158250;644;518;False
Gate_of_fort_130;23210010;126003;123937;-2585;0;0;0;0;0;0;158250;644;518;False
Gate_of_fort_131;23210011;126152;123941;-2585;0;0;0;0;0;0;158250;644;518;False
Gate_of_fort_132;23210012;126060;125566;-2588;0;0;0;0;0;0;158250;644;518;False

#Gate_of_Fort_Giran

Gate_of_fort_133;21220001;58980;138079;-1757;0;0;0;0;0;0;158250;644;518;False
Gate_of_fort_134;21220002;60094;138860;-1754;0;0;0;0;0;0;158250;644;518;False
Gate_of_fort_135;21220003;60234;138840;-1754;0;0;0;0;0;0;158250;644;518;False
Gate_of_fort_136;21220004;61662;138591;-1728;0;0;0;0;0;0;158250;644;518;False
Gate_of_fort_137;21220005;61802;138567;-1728;0;0;0;0;0;0;158250;644;518;False
Gate_of_fort_138;21220006;60325;140035;-1754;0;0;0;0;0;0;158250;644;518;False
Gate_of_fort_139;21220007;60467;140006;-1754;0;0;0;0;0;0;158250;644;518;False
Gate_of_fort_140;21220008;61536;140742;-1757;0;0;0;0;0;0;158250;644;518;False

#Gate_of_Fort_Gludin

Gate_of_fort_141;18220001;-50785;155914;-2055;0;0;0;0;0;0;158250;644;518;False
Gate_of_fort_142;18220002;-52209;156253;-2053;0;0;0;0;0;0;158250;644;518;False
Gate_of_fort_143;18220003;-52167;156377;-2053;0;0;0;0;0;0;158250;644;518;False
Gate_of_fort_144;18220004;-53349;156597;-2053;0;0;0;0;0;0;158250;644;518;False
Gate_of_fort_145;18220005;-53315;156731;-2053;0;0;0;0;0;0;158250;644;518;False
Gate_of_fort_146;18220006;-52811;157875;-2026;0;0;0;0;0;0;158250;644;518;False
Gate_of_fort_147;18220007;-52769;158020;-2026;0;0;0;0;0;0;158250;644;518;False
Gate_of_fort_148;18220008;-54753;157114;-2055;0;0;0;0;0;0;158250;644;518;False

#Gate_of_Fort_Dion

Gate_of_fort_149;20220017;4748;147965;-2890;0;0;0;0;0;0;158250;644;518;False
Gate_of_fort_150;20220018;4883;147965;-2890;0;0;0;0;0;0;158250;644;518;False
Gate_of_fort_151;20220019;6387;148322;-2862;0;0;0;0;0;0;158250;644;518;False
Gate_of_fort_152;20220020;6387;148322;-2862;0;0;0;0;0;0;158250;644;518;False
Gate_of_fort_153;20220021;4007;148725;-2892;0;0;0;0;0;0;158250;644;518;False
Gate_of_fort_154;20220022;5012;149680;-2889;0;0;0;0;0;0;158250;644;518;False
Gate_of_fort_155;20220023;5012;149820;-2889;0;0;0;0;0;0;158250;644;518;False
Gate_of_fort_156;20220024;6216;149684;-2889;0;0;0;0;0;0;158250;644;518;False
Gate_of_fort_157;20220025;6206;149821;-2889;0;0;0;0;0;0;158250;644;518;False
Gate_of_fort_158;20220026;7434;150742;-2892;0;0;0;0;0;0;158250;644;518;False
Gate_of_fort_159;20220027;5137;151882;-2854;0;0;0;0;0;0;158250;644;518;False
Gate_of_fort_160;20220028;5290;151883;-2854;0;0;0;0;0;0;158250;644;518;False

#Gate_of_Fort_Field_of_Silence

Gate_of_fort_161;22230001;73067;184177;-2585;0;0;0;0;0;0;158250;644;518;False
Gate_of_fort_162;22230002;71908;185162;-2554;0;0;0;0;0;0;158250;644;518;False
Gate_of_fort_163;22230003;71991;185045;-2554;0;0;0;0;0;0;158250;644;518;False
Gate_of_fort_164;22230004;73389;185448;-2581;0;0;0;0;0;0;158250;644;518;False
Gate_of_fort_165;22230005;73505;185523;-2581;0;0;0;0;0;0;158250;644;518;False
Gate_of_fort_166;22230006;72728;186449;-2581;0;0;0;0;0;0;158250;644;518;False
Gate_of_fort_167;22230007;72844;186523;-2581;0;0;0;0;0;0;158250;644;518;False
Gate_of_fort_168;22230008;73028;187827;-2585;0;0;0;0;0;0;158250;644;518;False

#Gate_of_Fort_Sacrifice

Gate_of_fort_169;19240001;-22328;218068;-3210;0;0;0;0;0;0;158250;644;518;False
Gate_of_fort_170;19240002;-22329;218210;-3210;0;0;0;0;0;0;158250;644;518;False
Gate_of_fort_171;19240003;-23557;218786;-3235;0;0;0;0;0;0;158250;644;518;False
Gate_of_fort_172;19240004;-23550;218929;-3235;0;0;0;0;0;0;158250;644;518;False
Gate_of_fort_173;19240005;-25127;219880;-3242;0;0;0;0;0;0;158250;644;518;False
Gate_of_fort_174;19240006;-23300;219733;-3236;0;0;0;0;0;0;158250;644;518;False
Gate_of_fort_175;19240007;-23302;219876;-3236;0;0;0;0;0;0;158250;644;518;False
Gate_of_fort_176;19240008;-22107;219730;-3236;0;0;0;0;0;0;158250;644;518;False
Gate_of_fort_177;19240009;-22101;219867;-3236;0;0;0;0;0;0;158250;644;518;False
Gate_of_fort_178;19240010;-20254;219894;-3239;0;0;0;0;0;0;158250;644;518;False
Gate_of_fort_179;19240011;-23206;221584;-3202;0;0;0;0;0;0;158250;644;518;False
Gate_of_fort_180;19240012;-23207;221736;-3202;0;0;0;0;0;0;158250;644;518;False

#Gate_of_Fort_Beehive

Gate_of_fort_181;20230003;15540;186345;-2926;0;0;0;0;0;0;158250;644;518;False
Gate_of_fort_182;20230004;16190;187605;-2924;0;0;0;0;0;0;158250;644;518;False
Gate_of_fort_183;20230005;16306;187525;-2924;0;0;0;0;0;0;158250;644;518;False
Gate_of_fort_184;20230006;17546;187016;-2897;0;0;0;0;0;0;158250;644;518;False
Gate_of_fort_185;20230007;17680;186938;-2897;0;0;0;0;0;0;158250;644;518;False
Gate_of_fort_186;20230008;16857;188596;-2924;0;0;0;0;0;0;158250;644;518;False
Gate_of_fort_187;20230009;16969;188519;-2924;0;0;0;0;0;0;158250;644;518;False
#Gate_of_fort_188;20230010;17814;189754;-2926;0;0;0;0;0;0;158250;644;518;False

#Gate_of_Fort_Heine

Gate_of_fort_189;23240001;116607;203928;-3336;0;0;0;0;0;0;158250;644;518;False
Gate_of_fort_190;23240002;117848;204693;-3333;0;0;0;0;0;0;158250;644;518;False
Gate_of_fort_191;23240003;117917;204577;-3333;0;0;0;0;0;0;158250;644;518;False
Gate_of_fort_192;23240004;119428;203971;-3306;0;0;0;0;0;0;158250;644;518;False
Gate_of_fort_193;23240005;119494;203842;-3306;0;0;0;0;0;0;158250;644;518;False
Gate_of_fort_193;23240006;118905;205267;-3333;0;0;0;0;0;0;158250;644;518;False
Gate_of_fort_195;23240007;118971;205133;-3333;0;0;0;0;0;0;158250;644;518;False
Gate_of_fort_196;23240008;120241;205881;-3336;0;0;0;0;0;0;158250;644;518;False

#Gate_of_Fort_Ketra_Post

Gate_of_fort_197;24150001;158492;-72096;-2839;0;0;0;0;0;0;158250;644;518;False
Gate_of_fort_198;24150002;158577;-71971;-2839;0;0;0;0;0;0;158250;644;518;False
Gate_of_fort_199;24150003;157289;-69087;-2866;0;0;0;0;0;0;158250;644;518;False
Gate_of_fort_201;24150004;158612;-70032;-2864;0;0;0;0;0;0;158250;644;518;False
Gate_of_fort_202;24150005;158690;-69914;-2864;0;0;0;0;0;0;158250;644;518;False
Gate_of_fort_203;24150006;159606;-70703;-2864;0;0;0;0;0;0;158250;644;518;False
Gate_of_fort_204;24150007;159684;-70591;-2864;0;0;0;0;0;0;158250;644;518;False
Gate_of_fort_205;24150008;161367;-71807;-2866;0;0;0;0;0;0;158250;644;518;False
Gate_of_fort_206;24150009;160746;-70552;-2866;0;0;0;0;0;0;158250;644;518;False
Gate_of_fort_207;24150010;160881;-70617;-2866;0;0;0;0;0;0;158250;644;518;False
Gate_of_fort_208;24150011;159858;-68991;-2825;0;0;0;0;0;0;158250;644;518;False
Gate_of_fort_209;24150012;159984;-69070;-2825;0;0;0;0;0;0;158250;644;518;False
